DEPTH,VP,VS,RHO_OLD,GR,NPHI,RHO,SW,SWX,VPVS,IP,IS,VSH,RHOm,RHOf,PHI
2553.36,3297.10,1676.50,2.20,56.31,0.26,,,,1.97,,,0.09,2.66,,
2553.51,3298.10,1674.90,2.20,54.82,0.26,,,,1.97,,,0.07,2.66,,
2553.66,3300.90,1664.20,2.19,56.51,0.27,,,,1.98,,,0.09,2.66,,
2553.82,3291.40,1653.70,2.20,56.40,0.27,,,,1.99,,,0.09,2.66,,
2553.97,3261.40,1647.70,2.20,56.94,0.27,,,,1.98,,,0.10,2.67,,
2554.12,3292.60,1634.80,2.20,58.93,0.27,,,,2.01,,,0.12,2.67,,
2554.27,3293.70,1655.30,2.20,59.02,0.28,,,,1.99,,,0.12,2.67,,
2554.43,3313.80,1672.00,2.20,57.90,0.28,,,,1.98,,,0.11,2.67,,
2554.58,3329.70,1677.20,2.20,57.79,0.29,,,,1.99,,,0.11,2.67,,
2554.73,3352.90,1685.60,2.19,61.23,0.27,,,,1.99,,,0.15,2.67,,
2554.88,3349.40,1687.70,2.20,63.48,0.26,,,,1.98,,,0.17,2.68,,
2555.03,3357.80,1689.00,2.21,60.42,0.26,,,,1.99,,,0.14,2.67,,
2555.19,3373.00,1684.90,2.22,57.29,0.26,,,,2.00,,,0.10,2.67,,
2555.34,3384.20,1696.10,2.23,56.30,0.26,,,,2.00,,,0.09,2.66,,
2555.49,3379.90,1699.50,2.23,58.12,0.26,,,,1.99,,,0.11,2.67,,
2555.64,3364.60,1714.30,2.23,58.56,0.26,,,,1.96,,,0.12,2.67,,
2555.80,3353.80,1728.60,2.23,58.47,0.26,,,,1.94,,,0.11,2.67,,
2555.95,3342.90,1730.00,2.23,56.27,0.26,,,,1.93,,,0.09,2.66,,
2556.10,3332.40,1696.60,2.23,55.17,0.28,,,,1.96,,,0.08,2.66,,
2556.25,3327.30,1649.50,2.24,54.68,0.27,,,,2.02,,,0.07,2.66,,
2556.41,3331.70,1519.80,2.24,56.49,0.27,,,,2.19,,,0.09,2.66,,
2556.56,3409.20,1699.10,2.24,56.26,0.26,,,,2.01,,,0.09,2.66,,
2556.71,3385.10,1681.60,2.24,55.02,0.27,,,,2.01,,,0.08,2.66,,
2556.86,3345.90,1750.90,2.24,54.26,0.26,,,,1.91,,,0.07,2.66,,
2557.02,3355.60,1592.10,2.23,55.04,0.27,,,,2.11,,,0.08,2.66,,
2557.17,3346.50,1535.40,2.23,57.30,0.27,,,,2.18,,,0.10,2.67,,
2557.32,3364.70,1590.20,2.24,57.76,0.27,,,,2.12,,,0.11,2.67,,
2557.47,3379.50,1612.50,2.24,55.94,0.26,,,,2.10,,,0.09,2.66,,
2557.63,3414.20,1493.20,2.24,54.46,0.27,,,,2.29,,,0.07,2.66,,
2557.78,3460.20,1648.20,2.24,54.95,0.27,,,,2.10,,,0.07,2.66,,
2557.93,3586.50,1713.40,2.24,55.80,0.28,,,,2.09,,,0.08,2.66,,
2558.08,3547.50,1731.10,2.27,56.58,0.27,,,,2.05,,,0.09,2.66,,
2558.24,3542.40,1747.80,2.31,54.62,0.25,,,,2.03,,,0.07,2.66,,
2558.39,3481.50,1708.40,2.35,55.98,0.23,,,,2.04,,,0.09,2.66,,
2558.54,3338.80,1662.00,2.34,54.86,0.23,,,,2.01,,,0.07,2.66,,
2558.69,3273.20,1578.10,2.31,54.56,0.25,,,,2.07,,,0.07,2.66,,
2558.84,3254.40,1412.80,2.28,53.71,0.26,,,,2.30,,,0.06,2.66,,
2559.00,3249.00,1427.60,2.25,54.17,0.27,,,,2.28,,,0.07,2.66,,
2559.15,3236.60,1457.20,2.24,51.81,0.26,,,,2.22,,,0.04,2.66,,
2559.30,3201.20,1490.80,2.23,51.31,0.26,,,,2.15,,,0.03,2.66,,
2559.45,3213.00,1339.60,2.23,52.36,0.27,,,,2.40,,,0.05,2.66,,
2559.61,3210.40,1379.20,2.22,56.93,0.27,,,,2.33,,,0.10,2.67,,
2559.76,3128.00,1327.30,2.21,59.60,0.27,,,,2.36,,,0.13,2.67,,
2559.91,3170.00,1367.70,2.21,56.91,0.27,,,,2.32,,,0.10,2.67,,
2560.06,3154.10,1314.20,2.21,58.09,0.30,,,,2.40,,,0.11,2.67,,
2560.22,3073.40,1322.60,2.21,57.92,0.33,,,,2.32,,,0.11,2.67,,
2560.37,3116.30,1262.00,2.22,63.62,0.33,,,,2.47,,,0.17,2.68,,
2560.52,3257.80,1316.50,2.26,67.70,0.30,,,,2.47,,,0.22,2.69,,
2560.67,3379.60,1515.30,2.28,70.21,0.29,,,,2.23,,,0.25,2.69,,
2560.83,3417.40,1582.40,2.32,73.70,0.33,,,,2.16,,,0.29,2.70,,
2560.98,3401.90,1658.50,2.33,76.74,0.32,,,,2.05,,,0.32,2.70,,
2561.13,3577.70,1640.60,2.41,80.10,0.27,,,,2.18,,,0.36,2.71,,
2561.28,3139.70,1541.50,2.51,79.86,0.20,,,,2.04,,,0.36,2.71,,
2561.44,3165.80,1518.40,2.52,74.85,0.20,,,,2.08,,,0.30,2.70,,
2561.59,3111.60,1499.70,2.40,70.71,0.26,,,,2.07,,,0.25,2.69,,
2561.74,3159.50,1493.50,2.34,69.79,0.34,,,,2.12,,,0.24,2.69,,
2561.89,3196.10,1538.80,2.30,73.17,0.38,,,,2.08,,,0.28,2.70,,
2562.05,3236.70,1596.10,2.33,79.51,0.38,,,,2.03,,,0.35,2.71,,
2562.20,3679.40,1715.50,2.35,81.39,0.36,,,,2.14,,,0.37,2.71,,
2562.35,3777.30,1941.10,2.40,81.50,0.33,,,,1.95,,,0.38,2.71,,
2562.50,4003.30,2081.40,2.44,76.10,0.28,,,,1.92,,,0.31,2.70,,
2562.65,3917.40,2127.40,2.49,72.04,0.22,,,,1.84,,,0.27,2.69,,
2562.81,3614.50,2107.80,2.52,66.54,0.17,,,,1.71,,,0.21,2.68,,
2562.96,3368.70,1910.70,2.52,59.81,0.19,,,,1.76,,,0.13,2.67,,
2563.11,3298.70,1774.80,2.45,54.94,0.26,,,,1.86,,,0.07,2.66,,
2563.26,3285.10,1762.00,2.38,57.43,0.30,,,,1.86,,,0.10,2.67,,
2563.42,3275.70,1697.80,2.35,69.00,0.30,,,,1.93,,,0.23,2.69,,
2563.57,3322.20,1654.40,2.39,77.24,0.27,,,,2.01,,,0.33,2.70,,
2563.72,3331.80,1642.00,2.42,79.66,0.26,,,,2.03,,,0.35,2.71,,
2563.87,3228.80,1635.20,2.41,76.91,0.27,,,,1.97,,,0.32,2.70,,
2564.03,3188.80,1614.80,2.38,74.74,0.27,,,,1.97,,,0.30,2.70,,
2564.18,3285.50,1600.70,2.34,70.28,0.28,,,,2.05,,,0.25,2.69,,
2564.33,3450.90,1593.50,2.31,67.43,0.29,,,,2.17,,,0.22,2.68,,
2564.48,3527.60,1627.70,2.30,65.81,0.29,,,,2.17,,,0.20,2.68,,
2564.64,3543.00,1702.90,2.32,67.06,0.29,,,,2.08,,,0.21,2.68,,
2564.79,3536.00,1769.30,2.34,67.33,0.28,,,,2.00,,,0.22,2.68,,
2564.94,3698.80,1793.50,2.36,65.38,0.28,,,,2.06,,,0.19,2.68,,
2565.09,3841.90,1845.10,2.35,65.08,0.27,,,,2.08,,,0.19,2.68,,
2565.25,4036.50,1927.90,2.36,62.97,0.25,,,,2.09,,,0.17,2.68,,
2565.40,4026.20,1940.60,2.39,64.11,0.21,,,,2.07,,,0.18,2.68,,
2565.55,3956.70,1941.10,2.42,60.43,0.18,,,,2.04,,,0.14,2.67,,
2565.70,3738.60,1907.80,2.43,59.31,0.15,,,,1.96,,,0.12,2.67,,
2565.86,3609.70,1826.40,2.42,56.33,0.14,,,,1.98,,,0.09,2.66,,
2566.01,3594.80,1807.90,2.40,57.22,0.14,,,,1.99,,,0.10,2.67,,
2566.16,3554.00,1793.10,2.38,57.57,0.17,,,,1.98,,,0.10,2.67,,
2566.31,3473.00,1728.70,2.35,61.43,0.21,,,,2.01,,,0.15,2.67,,
2566.46,3486.20,1713.60,2.31,63.60,0.23,,,,2.03,,,0.17,2.68,,
2566.62,3520.80,1676.50,2.28,65.85,0.25,,,,2.10,,,0.20,2.68,,
2566.77,3502.10,1635.00,2.26,63.04,0.23,,,,2.14,,,0.17,2.68,,
2566.92,3549.80,1633.40,2.28,62.37,0.22,,,,2.17,,,0.16,2.68,,
2567.07,3544.60,1617.00,2.29,64.36,0.23,,,,2.19,,,0.18,2.68,,
2567.23,3515.50,1595.10,2.31,68.37,0.24,,,,2.20,,,0.23,2.69,,
2567.38,3450.50,1579.90,2.31,69.75,0.26,,,,2.18,,,0.24,2.69,,
2567.53,3401.90,1570.00,2.29,67.38,0.26,,,,2.17,,,0.22,2.68,,
2567.68,3362.90,1524.80,2.27,63.17,0.25,,,,2.21,,,0.17,2.68,,
2567.84,3382.20,1519.20,2.25,63.74,0.25,,,,2.23,,,0.17,2.68,,
2567.99,3390.90,1580.60,2.24,63.99,0.26,,,,2.15,,,0.18,2.68,,
2568.14,3461.90,1754.90,2.22,66.00,0.27,,,,1.97,,,0.20,2.68,,
2568.29,3647.30,1773.20,2.21,63.21,0.27,,,,2.06,,,0.17,2.68,,
2568.45,3744.20,1676.90,2.21,60.98,0.26,,,,2.23,,,0.14,2.67,,
2568.60,3798.90,1681.50,2.22,59.73,0.27,,,,2.26,,,0.13,2.67,,
2568.75,3819.00,1679.20,2.28,59.85,0.26,,,,2.27,,,0.13,2.67,,
2568.90,3774.60,1628.30,2.37,58.06,0.22,,,,2.32,,,0.11,2.67,,
2569.06,3623.00,1516.60,2.46,55.43,0.16,,,,2.39,,,0.08,2.66,,
2569.21,3388.40,1670.80,2.49,54.90,0.13,,,,2.03,,,0.07,2.66,,
2569.36,3262.70,1590.10,2.41,55.66,0.15,,,,2.05,,,0.08,2.66,,
2569.51,3155.50,1584.50,2.31,59.31,0.20,,,,1.99,,,0.12,2.67,,
2569.67,3124.90,1536.80,2.22,60.01,0.25,,,,2.03,,,0.13,2.67,,
2569.82,3104.30,1539.90,2.19,61.56,0.28,,,,2.02,,,0.15,2.67,,
2569.97,3104.90,1330.10,2.19,61.52,0.29,,,,2.33,,,0.15,2.67,,
2570.12,3119.20,1326.80,2.20,61.28,0.29,,,,2.35,,,0.15,2.67,,
2570.27,3114.80,1345.20,2.19,62.35,0.29,,,,2.32,,,0.16,2.68,,
2570.43,3103.50,1346.00,2.19,62.41,0.29,,,,2.31,,,0.16,2.68,,
2570.58,3190.80,1335.70,2.19,61.89,0.28,,,,2.39,,,0.15,2.67,,
2570.73,3199.00,1533.80,2.19,60.44,0.28,,,,2.09,,,0.14,2.67,,
2570.88,3214.20,1543.40,2.19,59.02,0.28,,,,2.08,,,0.12,2.67,,
2571.04,3188.40,1532.20,2.19,59.14,0.30,,,,2.08,,,0.12,2.67,,
2571.19,3176.50,1540.80,2.18,61.78,0.30,,,,2.06,,,0.15,2.67,,
2571.34,3151.70,1524.70,2.19,62.49,0.30,,,,2.07,,,0.16,2.68,,
2571.49,3139.50,1532.80,2.19,63.98,0.29,,,,2.05,,,0.18,2.68,,
2571.65,3120.80,1533.20,2.19,63.31,0.28,,,,2.04,,,0.17,2.68,,
2571.80,3140.20,1536.60,2.19,63.44,0.28,,,,2.04,,,0.17,2.68,,
2571.95,3135.00,1546.00,2.19,61.16,0.28,,,,2.03,,,0.15,2.67,,
2572.10,3097.30,1548.10,2.19,60.03,0.29,,,,2.00,,,0.13,2.67,,
2572.26,3070.50,1553.80,2.19,57.84,0.28,,,,1.98,,,0.11,2.67,,
2572.41,3117.80,1522.40,2.19,60.04,0.29,,,,2.05,,,0.13,2.67,,
2572.56,3091.80,1521.90,2.18,57.55,0.28,,,,2.03,,,0.10,2.67,,
2572.71,3080.70,1516.90,2.17,59.53,0.28,,,,2.03,,,0.13,2.67,,
2572.87,3078.40,1510.30,2.17,57.48,0.28,,,,2.04,,,0.10,2.67,,
2573.02,3076.80,1507.80,2.17,59.63,0.29,,,,2.04,,,0.13,2.67,,
2573.17,3064.80,1507.00,2.17,56.58,0.28,,,,2.03,,,0.09,2.66,,
2573.32,3052.20,1530.50,2.17,57.26,0.29,,,,1.99,,,0.10,2.67,,
2573.48,3053.80,1555.30,2.17,57.35,0.27,,,,1.96,,,0.10,2.67,,
2573.63,3074.10,1556.10,2.18,60.27,0.28,,,,1.98,,,0.14,2.67,,
2573.78,3070.50,1558.60,2.18,59.93,0.28,,,,1.97,,,0.13,2.67,,
2573.93,3069.40,1568.30,2.18,58.71,0.28,,,,1.96,,,0.12,2.67,,
2574.08,3085.20,1533.20,2.19,58.20,0.28,,,,2.01,,,0.11,2.67,,
2574.24,3113.60,1511.70,2.19,56.27,0.29,,,,2.06,,,0.09,2.66,,
2574.39,3122.60,1478.80,2.20,56.31,0.29,,,,2.11,,,0.09,2.66,,
2574.54,3127.60,1482.40,2.19,56.21,0.29,,,,2.11,,,0.09,2.66,,
2574.69,3090.10,1497.70,2.19,57.41,0.28,,,,2.06,,,0.10,2.67,,
2574.85,3091.20,1484.70,2.19,56.48,0.27,,,,2.08,,,0.09,2.66,,
2575.00,3085.50,1473.60,2.20,55.26,0.28,,,,2.09,,,0.08,2.66,,
2575.15,3039.20,1436.70,2.20,56.38,0.28,,,,2.12,,,0.09,2.66,,
2575.30,3019.80,1392.40,2.19,58.36,0.29,,,,2.17,,,0.11,2.67,,
2575.46,3015.00,1395.70,2.18,61.18,0.29,,,,2.16,,,0.15,2.67,,
2575.61,3015.90,1424.80,2.18,61.09,0.29,,,,2.12,,,0.14,2.67,,
2575.76,3015.60,1426.60,2.18,59.08,0.30,,,,2.11,,,0.12,2.67,,
2575.91,3012.10,1432.40,2.17,56.75,0.30,,,,2.10,,,0.10,2.67,,
2576.07,3016.60,1415.40,2.17,57.83,0.31,,,,2.13,,,0.11,2.67,,
2576.22,3015.60,1390.70,2.17,59.43,0.29,,,,2.17,,,0.13,2.67,,
2576.37,3003.50,1383.40,2.18,60.03,0.29,,,,2.17,,,0.13,2.67,,
2576.52,2966.70,1365.90,2.18,57.92,0.29,,,,2.17,,,0.11,2.67,,
2576.68,2959.60,1340.60,2.17,57.73,0.30,,,,2.21,,,0.11,2.67,,
2576.83,2954.40,1342.70,2.17,58.72,0.30,,,,2.20,,,0.12,2.67,,
2576.98,2949.80,1374.40,2.17,58.87,0.31,,,,2.15,,,0.12,2.67,,
2577.13,3029.80,1493.10,2.16,58.17,0.30,,,,2.03,,,0.11,2.67,,
2577.29,3034.80,1494.80,2.16,57.90,0.31,,,,2.03,,,0.11,2.67,,
2577.44,3026.00,1477.50,2.16,55.91,0.30,,,,2.05,,,0.09,2.66,,
2577.59,3027.20,1459.50,2.17,56.53,0.30,,,,2.07,,,0.09,2.66,,
2577.74,3100.40,1520.10,2.16,56.41,0.30,,,,2.04,,,0.09,2.66,,
2577.89,3154.60,1542.70,2.16,59.76,0.30,,,,2.04,,,0.13,2.67,,
2578.05,3330.50,1589.70,2.16,61.07,0.31,,,,2.10,,,0.14,2.67,,
2578.20,3886.00,1749.10,2.16,58.75,0.30,,,,2.22,,,0.12,2.67,,
2578.35,3969.80,1796.20,2.19,56.25,0.29,,,,2.21,,,0.09,2.66,,
2578.50,3964.40,1752.60,2.24,53.96,0.25,,,,2.26,,,0.06,2.66,,
2578.66,4015.10,1773.80,2.33,54.01,0.20,,,,2.26,,,0.06,2.66,,
2578.81,4000.00,2082.20,2.40,57.33,0.17,,,,1.92,,,0.10,2.67,,
2578.96,3935.30,2009.60,2.45,61.08,0.15,,,,1.96,,,0.14,2.67,,
2579.11,3942.50,2169.10,2.46,62.78,0.17,,,,1.82,,,0.16,2.68,,
2579.27,4058.00,2144.90,2.46,64.04,0.21,,,,1.89,,,0.18,2.68,,
2579.42,3947.80,1942.80,2.47,62.61,0.26,,,,2.03,,,0.16,2.68,,
2579.57,3918.00,1966.70,2.50,63.48,0.28,,,,1.99,,,0.17,2.68,,
2579.72,3837.10,1689.70,2.49,60.28,0.27,,,,2.27,,,0.14,2.67,,
2579.88,3758.00,1679.90,2.47,58.43,0.26,,,,2.24,,,0.11,2.67,,
2580.03,3358.30,1461.40,2.44,56.89,0.25,,,,2.30,,,0.10,2.67,,
2580.18,3236.30,1390.80,2.42,56.68,0.26,,,,2.33,,,0.09,2.67,,
2580.33,3120.30,1379.90,2.36,57.13,0.27,,,,2.26,,,0.10,2.67,,
2580.49,3064.50,1368.80,2.28,58.32,0.30,,,,2.24,,,0.11,2.67,,
2580.64,2942.40,1313.00,2.20,62.13,0.31,,,,2.24,,,0.16,2.67,,
2580.79,2886.70,1256.40,2.17,65.38,0.32,,,,2.30,,,0.19,2.68,,
2580.94,2943.40,1258.10,2.16,66.45,0.32,,,,2.34,,,0.21,2.68,,
2581.10,2987.40,1302.30,2.16,63.93,0.31,,,,2.29,,,0.18,2.68,,
2581.25,3122.00,1405.00,2.18,61.05,0.28,,,,2.22,,,0.14,2.67,,
2581.40,3325.40,1571.90,2.21,58.78,0.24,,,,2.12,,,0.12,2.67,,
2581.55,3634.20,1667.50,2.26,54.35,0.20,,,,2.18,,,0.07,2.66,,
2581.70,3770.50,1767.70,2.34,51.04,0.18,,,,2.13,,,0.03,2.65,,
2581.86,3785.60,1815.60,2.42,49.00,0.17,,,,2.09,,,0.01,2.65,,
2582.01,3634.10,1745.00,2.46,48.93,0.18,,,,2.08,,,0.01,2.65,,
2582.16,3480.10,1714.00,2.48,50.84,0.20,,,,2.03,,,0.03,2.65,,
2582.31,3395.60,1683.90,2.46,55.28,0.22,,,,2.02,,,0.08,2.66,,
2582.47,3145.00,1568.50,2.39,59.33,0.27,,,,2.01,,,0.12,2.67,,
2582.62,2794.60,1315.40,2.28,64.48,0.33,,,,2.12,,,0.18,2.68,,
2582.77,2633.90,1172.80,2.21,67.57,0.43,,,,2.25,,,0.22,2.68,,
2582.92,2682.50,1167.10,2.17,71.39,0.46,,,,2.30,,,0.26,2.69,,
2583.08,2739.70,1153.60,2.21,72.34,0.46,,,,2.37,,,0.27,2.69,,
2583.23,2887.40,1234.20,2.25,73.74,0.42,,,,2.34,,,0.29,2.70,,
2583.38,2979.90,1255.40,2.31,74.29,0.38,,,,2.37,,,0.29,2.70,,
2583.53,3024.10,1232.80,2.37,72.76,0.34,,,,2.45,,,0.28,2.69,,
2583.69,3140.00,1443.90,2.42,69.32,0.33,,,,2.17,,,0.24,2.69,,
2583.84,3185.90,1480.40,2.45,67.23,0.32,,,,2.15,,,0.21,2.68,,
2583.99,3272.60,1513.40,2.45,66.39,0.29,,,,2.16,,,0.20,2.68,,
2584.14,3631.60,1439.70,2.45,61.75,0.24,,,,2.52,,,0.15,2.67,,
2584.30,3617.10,1400.70,2.46,58.68,0.18,,,,2.58,,,0.12,2.67,,
2584.45,3599.90,1456.90,2.49,53.66,0.14,,,,2.47,,,0.06,2.66,,
2584.60,3324.30,1472.10,2.50,59.12,0.15,,,,2.26,,,0.12,2.67,,
2584.75,3280.00,1438.30,2.46,63.46,0.19,,,,2.28,,,0.17,2.68,,
2584.91,3246.00,1440.10,2.44,69.62,0.25,,,,2.25,,,0.24,2.69,,
2585.06,3255.50,1469.00,2.44,70.30,0.26,,,,2.22,,,0.25,2.69,,
2585.21,3212.20,1423.90,2.47,71.70,0.23,,,,2.26,,,0.26,2.69,,
2585.36,3199.60,1412.20,2.50,72.15,0.19,,,,2.27,,,0.27,2.69,,
2585.51,3201.40,1384.50,2.52,71.08,0.21,,,,2.31,,,0.26,2.69,,
2585.67,3179.60,1376.40,2.50,71.18,0.28,,,,2.31,,,0.26,2.69,,
2585.82,3071.00,1272.60,2.47,73.24,0.31,,,,2.41,,,0.28,2.70,,
2585.97,3077.00,1427.50,2.46,72.98,0.31,,,,2.16,,,0.28,2.69,,
2586.12,3127.60,1457.00,2.46,70.18,0.28,,,,2.15,,,0.25,2.69,,
2586.28,3132.90,1460.70,2.45,68.37,0.29,,,,2.14,,,0.23,2.69,,
2586.43,3123.20,1404.90,2.45,70.03,0.29,,,,2.22,,,0.25,2.69,,
2586.58,3142.80,1361.40,2.47,72.79,0.29,,,,2.31,,,0.28,2.69,,
2586.73,3191.30,1543.30,2.48,73.32,0.27,,,,2.07,,,0.28,2.70,,
2586.89,3197.00,1581.90,2.49,69.74,0.26,,,,2.02,,,0.24,2.69,,
2587.04,3201.80,1552.10,2.49,67.22,0.26,,,,2.06,,,0.21,2.68,,
2587.19,3169.70,1521.00,2.48,66.44,0.27,,,,2.08,,,0.20,2.68,,
2587.34,3095.50,1448.50,2.47,69.63,0.27,,,,2.14,,,0.24,2.69,,
2587.50,3023.70,1401.70,2.48,69.06,0.27,,,,2.16,,,0.23,2.69,,
2587.65,3153.00,1388.90,2.49,69.86,0.28,,,,2.27,,,0.24,2.69,,
2587.80,3086.40,1429.80,2.48,69.54,0.30,,,,2.16,,,0.24,2.69,,
2587.95,3003.10,1453.40,2.47,73.45,0.31,,,,2.07,,,0.28,2.70,,
2588.11,3021.00,1518.20,2.47,74.44,0.31,,,,1.99,,,0.30,2.70,,
2588.26,3025.90,1425.30,2.47,80.20,0.29,,,,2.12,,,0.36,2.71,,
2588.41,3055.10,1453.40,2.48,81.57,0.32,,,,2.10,,,0.38,2.71,,
2588.56,3143.60,1486.20,2.47,85.99,0.28,,,,2.12,,,0.43,2.72,,
2588.72,3239.70,1526.20,2.44,85.18,0.23,,,,2.12,,,0.42,2.72,,
2588.87,3403.00,1651.30,2.42,78.70,0.15,,,,2.06,,,0.34,2.71,,
2589.02,3548.90,1781.60,2.43,67.96,0.14,,,,1.99,,,0.22,2.69,,
2589.17,3556.90,1775.90,2.45,57.51,0.14,,,,2.00,,,0.10,2.67,,
2589.32,3388.10,1763.60,2.42,56.06,0.16,,,,1.92,,,0.09,2.66,,
2589.48,3325.10,1674.60,2.34,55.52,0.20,,,,1.99,,,0.08,2.66,,
2589.63,3280.40,1596.60,2.26,56.93,0.23,,,,2.05,,,0.10,2.67,,
2589.78,3401.50,1635.70,2.22,58.22,0.25,,,,2.08,,,0.11,2.67,,
2589.93,3337.80,1654.50,2.24,57.05,0.24,,,,2.02,,,0.10,2.67,,
2590.09,3342.40,1554.60,2.29,57.62,0.22,,,,2.15,,,0.10,2.67,,
2590.24,3297.00,1532.80,2.32,58.35,0.23,,,,2.15,,,0.11,2.67,,
2590.39,3169.10,1502.40,2.34,63.45,0.26,,,,2.11,,,0.17,2.68,,
2590.54,3151.20,1489.70,2.36,68.73,0.31,,,,2.12,,,0.23,2.69,,
2590.70,3133.00,1450.00,2.43,75.30,0.31,,,,2.16,,,0.31,2.70,,
2590.85,3116.40,1395.50,2.49,79.60,0.30,,,,2.23,,,0.35,2.71,,
2591.00,3134.60,1424.90,2.49,78.00,0.28,,,,2.20,,,0.34,2.70,,
2591.15,3168.00,1499.50,2.49,75.62,0.27,,,,2.11,,,0.31,2.70,,
2591.31,3148.90,1464.30,2.49,75.11,0.27,,,,2.15,,,0.30,2.70,,
2591.46,3180.00,1461.10,2.49,75.75,0.27,,,,2.18,,,0.31,2.70,,
2591.61,3248.00,1476.50,2.51,73.33,0.27,,,,2.20,,,0.28,2.70,,
2591.76,3431.80,1514.20,2.52,69.71,0.27,,,,2.27,,,0.24,2.69,,
2591.92,3451.30,1615.60,2.53,69.78,0.27,,,,2.14,,,0.24,2.69,,
2592.07,3416.40,1596.80,2.54,71.85,0.27,,,,2.14,,,0.27,2.69,,
2592.22,3360.70,1598.20,2.52,72.15,0.26,,,,2.10,,,0.27,2.69,,
2592.37,3346.50,1593.30,2.51,68.99,0.28,,,,2.10,,,0.23,2.69,,
2592.53,3256.70,1527.80,2.51,67.82,0.27,,,,2.13,,,0.22,2.69,,
2592.68,3203.70,1518.30,2.51,69.20,0.26,,,,2.11,,,0.24,2.69,,
2592.83,3179.60,1511.90,2.51,70.90,0.25,,,,2.10,,,0.26,2.69,,
2592.98,3194.40,1393.80,2.50,71.62,0.26,,,,2.29,,,0.26,2.69,,
2593.13,3258.60,1493.80,2.49,72.01,0.27,,,,2.18,,,0.27,2.69,,
2593.29,3208.40,1488.00,2.49,73.87,0.28,,,,2.16,,,0.29,2.70,,
2593.44,3230.60,1507.30,2.50,76.31,0.28,,,,2.14,,,0.32,2.70,,
2593.59,3190.40,1493.20,2.51,76.33,0.27,,,,2.14,,,0.32,2.70,,
2593.74,3251.10,1482.20,2.51,75.51,0.27,,,,2.19,,,0.31,2.70,,
2593.90,3277.60,1462.60,2.51,73.59,0.28,,,,2.24,,,0.29,2.70,,
2594.05,3221.40,1535.60,2.51,73.96,0.28,,,,2.10,,,0.29,2.70,,
2594.20,3157.40,1514.50,2.51,74.43,0.28,,,,2.08,,,0.30,2.70,,
2594.35,3176.60,1474.40,2.51,76.54,0.27,,,,2.15,,,0.32,2.70,,
2594.51,3119.80,1355.90,2.51,76.21,0.27,,,,2.30,,,0.32,2.70,,
2594.66,3098.30,1384.10,2.51,77.12,0.28,,,,2.24,,,0.33,2.70,,
2594.81,3100.50,1376.80,2.50,73.90,0.31,,,,2.25,,,0.29,2.70,,
2594.96,3038.80,1338.10,2.50,73.59,0.31,,,,2.27,,,0.29,2.70,,
2595.12,3014.40,1362.20,2.49,72.41,0.31,,,,2.21,,,0.27,2.69,,
2595.27,2975.80,1443.30,2.48,72.42,0.31,,,,2.06,,,0.27,2.69,,
2595.42,3055.20,1466.20,2.48,71.76,0.32,,,,2.08,,,0.27,2.69,,
2595.57,3211.30,1545.90,2.47,71.80,0.32,,,,2.08,,,0.27,2.69,,
2595.73,3288.50,1520.40,2.47,72.54,0.33,,,,2.16,,,0.27,2.69,,
2595.88,3602.10,1464.80,2.48,72.62,0.34,,,,2.46,,,0.28,2.69,,
2596.03,3881.80,2126.90,2.50,73.07,0.32,,,,1.83,,,0.28,2.69,,
2596.18,4151.30,2191.70,2.54,71.05,0.23,,,,1.89,,,0.26,2.69,,
2596.34,4252.80,2271.60,2.57,69.84,0.13,,,,1.87,,,0.24,2.69,,
2596.49,4431.00,2114.70,2.58,71.79,0.07,,,,2.10,,,0.27,2.69,,
2596.64,3988.00,2038.70,2.56,72.04,0.07,,,,1.96,,,0.27,2.69,,
2596.79,3685.80,1786.40,2.55,74.91,0.08,,,,2.06,,,0.30,2.70,,
2596.94,3404.90,1594.90,2.54,72.30,0.14,,,,2.13,,,0.27,2.69,,
2597.10,3227.70,1522.90,2.53,74.48,0.22,,,,2.12,,,0.30,2.70,,
2597.25,3223.60,1485.10,2.51,74.23,0.28,,,,2.17,,,0.29,2.70,,
2597.40,3173.10,1461.60,2.52,74.65,0.29,,,,2.17,,,0.30,2.70,,
2597.55,3179.00,1466.50,2.52,75.89,0.28,,,,2.17,,,0.31,2.70,,
2597.71,3137.20,1477.90,2.52,75.87,0.29,,,,2.12,,,0.31,2.70,,
2597.86,3162.80,1492.40,2.50,76.84,0.29,,,,2.12,,,0.32,2.70,,
2598.01,3270.90,1495.90,2.50,76.09,0.31,,,,2.19,,,0.31,2.70,,
2598.16,3579.30,1497.80,2.51,75.69,0.32,,,,2.39,,,0.31,2.70,,
2598.32,3681.10,1604.40,2.51,75.17,0.32,,,,2.29,,,0.30,2.70,,
2598.47,3768.80,1765.70,2.53,69.38,0.26,,,,2.13,,,0.24,2.69,,
2598.62,3699.10,1710.40,2.54,64.35,0.18,,,,2.16,,,0.18,2.68,,
2598.77,3750.10,1800.30,2.57,59.18,0.12,,,,2.08,,,0.12,2.67,,
2598.93,3574.40,1659.30,2.57,59.18,0.15,,,,2.15,,,0.12,2.67,,
2599.08,3512.10,1639.40,2.54,59.18,0.21,,,,2.14,,,0.12,2.67,,
2599.23,3579.50,1596.00,2.52,59.18,0.25,,,,2.24,,,0.12,2.67,,
